author;comment;publishedTimeText;pageUrl;title;
@KosasihYudosaputro;Rakyat susah gimana hati para orang pintar;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Mav86asian;Yang harus digenjot itu PRIVATE spending supaya roda ekonomi berputar, bukan government spending. Sudah terbalik2z;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Mav86asian;Ya semua lah. Namanya juga trickle down economics. Semua yg kena diatas akan berdampak kebawah. Tidak ada cerita tidak ada yg terdampak. Termasuk golongan parasit.;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@ariezsandosi1818;Buat apa kita pilih pemerintah yg kerjanya hanya naikin pajak?kalau cuman nikin pajak .kita ga butu presiden dan 100 mentri....mending kaga usah hamburin uang kasi bansos lagi ...duit buat tambal defisit2 kaga jelas...;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Siti-c8f;Assalamualaikum baik terimakasih  setuju  😅;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@faridwachid7844;gaji pejabat negara harus dipangkas;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@faridwachid7844;ppn enggak pengaruh buat pengusaha yg kaya raya tapi rakyat yg harus menanggung bebannya;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@rahmah86hlel98;Diambang kebangkrutan kayaknya.;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@suyantoong5315;online di pajakin biar offline bisa bergerak kembali khusus retail😊;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@JudhaztKASKUS;Habis itu buat beli Rubicon anak pejabat kah?;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@faridwachid7844;pemerintah harus mandiri jgn asal pungut pajak dari rakyat;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@jhonputrasirait3262;Mending pemerintahan kita lelang untuk mengelola negara kita. Pemerintahan sekarang dibubarkan saja. Cukup punya kepala negara.;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@channelnyleneh;yakin prabowo berpihak ke rakyat kecil ?? 😂😂;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@arktech2;Pejabat ga terdampak, mau bayar pajak ya tinggal naikin gaji;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@KenziArka-z5r;Yakin ini gak akan merembet kemana-mana , menurut kalian gmna ini;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@marabuntamarabunta4359;Ujung2nya dampaknya ke rakyat miskin harga miyak goreng sekarang aja 18 ribu perliter;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Nurul-lb5ml;Perusahaan yang curang dengan memakai gaji karyawannya untuk membayar pajak perusahaannya.;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@diyahastutiastuti9933;Gimana waktu kampanye prabowo katanya mau pro rakyat tapi kok kebalikan;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@Black141-y5u;Kalau benar ini terjadi ., brarti pemerintah dngan sengaja memiskinkan rakyatnya ., bukan mau mensejatrahkan rakyat.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@sandrina-71;PPN kecil saja tidak akan membuat Investor Asing banyak masuk ke Negara Konoha karena tidak ada kepastian Hukum dan maraknya korupsi apalagi naiknya PPN.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@Bakhri2024;PPN naik 12%.  Ya itu akibatnya makan gratis.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@riwanwan8952;Logika saja mentri paling banyak program makan gratis. Bantuan tunai gaji pns tni polri naik. Uang dari mana . Terlalu gampang berucap. Pemasukan gak pernah di ucapkan;4 months ago (edited);https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@riwanwan8952;Program di ucapkan secara emosional akhir nya jadi berantakan. Ucapan sebaik nya mikir dulu.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@Wagino-m8s;Srimolyani buangsaja keluar negri dia merusak rakyat terlulu lama;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@arisman5856;Yang di perbaiki... Masalah.. Pemerintah... Korupsi ajah.. Yang di berantas;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@arisman5856;Saya sebagai rakyat. Kecil. Menolak. Ppn naik.. Stop. Jangan di bodohin rakyat. Kecil;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@andikvera1578;Buat naikin APBN....rampas harta koruptor.....jangan naikin pajak yg bikin sensarah rakyat....;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@madesutarjana9715;Nyebar bansos pakai nama pribadi, giliran hutang pakai nama rakyat😂;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@Shouldihackyou;Tax ratio nya yang dibesarkan, banyak shadow ekonomi yg ga bayar pph, ga ada npwp. Bukan malah ppn aja yang digenjot. Kalo ppn bakal menghantam banyak sektor.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@masnurmasnur8251;hanya orgil yg mengatakan ekonomi baik faktanya raktat banyak yg menjerit semua naik gaji ttp blm lagi phk sana sini nlm lagi kesulitan kerja;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@Wak123-q7u;Apa naik itu cumak krang banyak yg kurupsi klu kurang jual pulau sj  kan senang .rakyat sdh tdk pernah kebagian uang  bayak yg di koropsi  rakyatebsdh di jekik pupuk di persulit . . Seharuse klu pemerintahan kurang duwet itu caranya bukan  rakyate harga di naikan urus lah yg koropsi itu   di rampas semua di miskinkan .duwet yg di koropsi itu berapa triun ..klu belum bisa brantas yg koropsi .jgn di naikan harus yg koropsi dulu  karena  pemerintahan belum bisa  miskinkan yg koropsi .keturunan stu kluarga sdh berapa .;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@sunsusanto7614;Tidak masalah Naik 12 %, sampai naik 30 % ....kita jangan makan , minum yang ada kena PPN nya....;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@ahmadsahlan584;Pedagang makanan yg di trotoar kenakan pajak.sepwrti di kalimantan.lolos dari pajak.padahal rata rata pedagang punya mobil di desanya;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@tartonugroho9019;buktikan janjimu pak prabowo;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@RekaaSetyo;menurut saya sebaiknya rencana kenaikkan ppn perlu dipertimbangkan efeknya buruk untuk investasi negara asing , bisnis perusahaan maupun bagi rakyat tambah terpuruk. sebaiknya diberlakukan undang undang perampasan aset bagi koruptor.dan pemerintah sebaiknya memilih cara yg lebih efektif spt penerapan bagi hasil  atas semua keuntungan dg perb perusahaan di indonesia dg perbandingan yg disepakati.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@tartonugroho9019;srimulyani harus di audit kekaya,an nya mentri memuakkan;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@housse51;Dipangkas tambah korupsi dia.. dijadikan pembenaran..;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@sitihofifahasaniaputri8962;​ @housse51  mau d pangkas atau tidak itu tergantung niatnya , KLO dasarnya udah korup seterusnya akan korup;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@DjokoSujanto;Yg namanya kebijakan naiknya pajak  yg terdampak masyarakat, yg menikmati pemerintah dan elit elitnya gitu bos;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Jaja.P-i6s;Yg terdampak tetep aja rakyat menengah kebawAh makin sulit ekonomi;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@zumaidikurnia8862;Akal bulus pemerintah aja ini,,,mau memeras rakyat bilang aja bos 😅,,yg susah rakyat kecil,,,nnti semua produk otomatis pasti naik,,,egk ada tulisan barang mewah,,omon-omon aja,,ujung nya di kasih BLT,,biar rakyat id pemalas dan pengemis 😢;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@imambahro4819;Rakyat kecil bos, sok undang2 MK aja bisa diubah sekejab;3 months ago (edited);https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@linamarlina9955;Tips tipu pemerintah tetep rakyat kecekek apalagi ekonomi kelas bawah alias penghasilan kecil;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@srirahayuriri2147;Tetap aja Rakyat kecil kena dampak boss ..;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@IstigfarAstagfirullah;Setuju sih pajak mahal yg penting anak sekolah sampai serjana geratis .tanpa biyaya..;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Jokocet;Semua barang pasti ikut naik;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@iskandaraja844;Dampak ya pst hrg sembako pst naik...liat aj nnt;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@iskandaraja844;Kmrn sp yg teriak2 Bowo JD presiden... akhirnya....kita jg yg kena;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@hermawanfarel2936;Katanya barang mewah lah merembet ke yang lain. Terus gimana rakyat mau beli sekalian yang aga bagus jadinya rakyat malas belinya jadi punya barang jadul terus😂;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@hartonorachmat1009;Dengan naiknya ppn jd 12 %...untuk barang mewah...ini nggak gampang Material untuk bangunan...naik nggak..? Komponen mesin mesin industri kecil dll...naik jd 12 %..nggak..? Ini akan berdampak besar terhadap pergerakan ekonomi Pengusaha pasti akan menaikkan harga jual...;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@thejustice7254;Rokok makin mahal pasti gara gara mulyono dan mulyani nih 😂;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@ApipNabil;Yang jelas harga sembako naik itu, ntah kapan bisa bulan depan atau pekan depan Emang berani menekan harga sembako gak naik jangan picik mikirnya. Blt dan bansos gak selesai maslah stanting akan jalan tetus;3 months ago (edited);https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@antonsuyanto3891;RAKYAT KECIL PALING KENA DAMPAK;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@adiswasono4208;piyeeee ikiii...korupsi merajalela...pajak naik terus ...pajak dikorupsi rafael alun 3000T....rakyat kecil menjerit sebab sembako naik....indonesia yg fiurus hanya politik..politik untuk korupsi....😂😢😂😢😅😅😅😅😅;4 months ago (edited);https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@fendiarius7591;PPN itu baru wacana belum keputusan final ... tak mungkin prabowo mau menyusahkan rakyat;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@fendiarius7591;ini gara buruh minta naikan UMR dan keputusan MK menyetujui keinginan buruh .... naikan gaji buruh biar pada kena pecat karena banyak usaha gulung tikar;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@benyemanto8202;Mau dibawa kemana kita , seharusnya djp melatih bangsa tentang pajak sejak Sekolah Dasar kelas 1 hingga S3 , agar pajak menjadi harapan hidup , bukan sebaliknya spt saat ini , lapor pajak terasa rumit saat ini.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@SugiAnto-p9k;Management ekonomi negara lemot songong sumber alam negara kekayaanya kemana kok pjk  pjk pjk dikorup trs;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@SugiAnto-p9k;Penjarakan dulu mulyono dan mulyani  perusak negara;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@lonerchanel;Apa maksudnya ini..makin terpuruk jd petani.;4 months ago (edited);https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@goierbedsio2810;Bodoh banget pemangku amanah rakyat  cari solusi cuma hy dr jln naikan pajak ppn 12%..dholim..makanya ganti pemimpin siapapun ttp saja tdk sejahtera nasib rakyat jelata;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@salinasalesale5733;Pemerintah indonesia hanya bisa berperang sama rakyat kecil... Pemerintah takut mau betperang melawan korupsi,,,,padahal lebih besar uangnya jika aset korupsi semua di rampas oleh negara;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@befree5067;APBN kurang.. Ambil dari para koruptor.. Sita aset nya dan miskinkan.. Krma koruptor yg ngabisin APBN.. jangan malah malak rakyat lagi;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@lialili4;Ppn naik barang naik, gaji buruh naik  , buruh di PHK,  honorer maduk lagi gaji dinaikan nantik mintak lagi diangkat lagi P3K, enak masuk honor, gajar suka suka tidak tanggung jawab.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@befree5067;Uang pajak dari rakyat Lebih yakin kembali ke rakyat atau lebih yakin bakal di korupsi  ?;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@ryankeytimu1771;Pejabat digemuk  gaji gedein,  rakyat kecil  dipalak terus  untuk nutupi  utang  bayar gaji Pejabat.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@BambangPamukass;Rakyat semakin sengsara memerentahan gak memihak sama rakyat.....;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@KeretaGembira;oknum pemerintah mulai zalim ya wkwkw;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@ribkhatarigan1208;Ppn naik sangat masyakat..skrg sk m8inyak gula sembako sdh pd naik;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@idaayuputusuryastuti3791;Kalau hanya mengeruk pajak dari rakyat banyak orang pintar dari mentrinya.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@idaayuputusuryastuti3791;Mestinya jgn pajak dinaikkan , tunjangan dan gaji pejabat diturunkan . Semakin konyol saja.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@agussupriyadi-mw1vo;Makanya Negara klau Ingin mencari pendapatan Negara jangan konsoltasinya pada pra pakar2 Akuntansi beliau bisanya pinter menghitung Pendapatan Negara.. Maka Panggil para Pakar2 Srategi Ekonomi.. Contoh Bung Mardigo Sontoloyo.dan yg lainnya.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@dinadidik641;Sudah dari awal muncul wacana makan gratis itu sudah dapat sy pastikan PPN fix naik dan tekanan hidup semakin berat..... Siap2 thhn depan indo rungkaddd;4 months ago;https://www.youtube.com/watch?v=c_K1cuI6Xn4;[FULL] Pengusaha Retail Bahas PPN 12 Persen, Daya Beli Masyarakat Makin Melemah?;
@agussupriyadi-mw1vo;Menurut Kami apa yg di katakan Pengamat Bpk tadi Bu Sri Mulyani itu Pintar Bukan Cerdas.. Tidak Kreatif mencari pendapatan APBN dari Pendapatan yg yg Lain.. Misal Naikkan Pajak kusus dari Klas atas yg mempunyai Perusahaan besar seperti Pertambangan dll..?!;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@uuudung277;Yarakyat siksa terus naikan segala rupa;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@SANIYULIANTI-j5i;Yg menjadikan mereka berkuasa juga kalian juga. Saya tidak nyoblos 02 tapi juga ikut nanggung beban.tapi tidak merasa bersalah;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@JonoWidodo-cf3jl;PPN  di naikan 12 persen sama saja mencekik rakyat,  sebenarnya yg membuat negara gaduh , rakyat apa oknum yg berkuasa???;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@SamsulHadi-hs8hv;Ciri ciri negara mau bubar pantas papua mau merdeka indonesia sudah tidak ada harapan;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@jokopramono9281;Dirut Garuda di pecat.ini lebih parah ,,,malah di biarkan. Penguasa gak paham kesejahteraan rakyat. Cuma asn yg di pikiran nya.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@ira1700;"Napa dak di bahas ""pengeluaran"" negara .. pejabat berhemat donk .. lha itu uang bocor dimana2x";4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@harsonoharsono5682;PPN dinaikin pertanda ekonomi negara dalam keadaan tidak baik-baik saja...;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@dombagarut7011;Dikembalikan dalam bentuk BLT. YA! BLT yang sering dipakai untuk menaikkan elektebilitas pejabat! Konspirasi PPn naik untuk mendukung kampanye 2029 lewat acara-acara penyerahan bantuan yang dibiayai pajak, seperti halnya yang sering dilakukan wapres gibran belakangan ini.;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@wahyusetiawan9348;pajak naik 12% otomatis tunjangan anggota DPR juga naik dong ? 😄👍;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@aristonlumbangaol8259;Tunjangan tunjangan pejabat aja harusnya yg dipangkas,,ppn nga usah naik;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@kurniawaniwan1573;pemerintahnya aja jual kecina biar rakyat ngurus sendiri negaranya;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@KuduAna;Siap siap rakyat akan dimiskinkan, orang miskin akan dilihara sm pemerintah apa tdk senang semua rakyat akan ditanggung pemerintah itulah programnya  akan dilaksanan memiskikan rakyat bukanya memiskinkan koruptor;4 months ago;https://www.youtube.com/watch?v=Ri-Au0qACU0;Ramai Tolak PPN 12 Persen, Ekonomi Rakyat Babak Belur | B-TALK;
@TokoakiPanggilan24jam;Wkwka mau sampe sarjana gratis juga percuma Kerja di sini susah lowongan Pinter bro Mending dagang;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@housse51; @ZaenalArifin-q5k  kalau lihat siapa yg ada disekitar kedua figur, menurut saya jelas tidak sama. Dan insyaAllah yakin tidak sama.;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@ZaenalArifin-q5k; @housse51  ya..mungkin caranya yg beda ujung2nya kesitu juga...!!;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@RiriMiaIsti71122; @ZaenalArifin-q5k  Tidak, Anis sudah membuktikan, telah menggratiskan pajak bangunan rumah.;3 months ago (edited);https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@Yurato21;Hadeh SDM rendah ya gini 😂😂😂;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@subagiosubagio3560;Yang jelas pejabat gk terdampak. yang tetap melarat ya rakyat  😂;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@AskarafaRafa;Demokrasi selalu mengalahkan suara terkecil.. andai kami mengikuti itu..dalm diri,tentu kami akan mengalahkan yg kecil.. sungguh kami sangat besar;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@PongkySantana;Saya isi token listrik 100rbu tpi isinya cuma 73rbu itu udah berapa persen ..... Gede bngeeeet;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@budiharto8711;Yang terdampak rakyat sebagai konsumen pengusaha tinggal mungut dr konsumen;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@mrc9270;saya kena dampaknya kyaknya..;3 months ago;https://www.youtube.com/watch?v=TQMwRZOfsX0;PPN Jadi 12%, Siapa Terdampak? | Kabar Petang tvOne;
@lensopurnomo8981;INFLASI TETAP ADA TADI 10 % SEKARANG NAMBAH MENJADI 15 BAHKAN 20 %  DENGAN ATAS NAMA UNDANG UDANG KITA GAGAL MENJADI MAJU ALIAS BUBAR KITA;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@anisaseptia3205;Kalo gitu bu, tolong kerjasama juga dengan menteri perdagangan dan menteri2 lainnya untuk sosialisasi kembali. Karna banyak juga beberapa barang primer dipasaran sana yg sudah naik mengikuti si ppn 12% Agar kebutuhan dan transaksi atau minat jual beli di Indonesia ini ttp stabil melihat banyak sekali minat jual beli yg menurun. Terimakasih;3 months ago;https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
@kuciku994;Yakin Buk??? cuman barang mewah 🤣🤣 nanti dahh kita buktikan;3 months ago (edited);https://www.youtube.com/watch?v=elTAIcMzV4s;[FULL] Menkeu Sri Mulyani Beberkan Rincian Barang Mewah yang Kena PPN 12 Persen;
